matlabCamera velocities
79	0.392732	0	79	0.489261	0	79	0.305831	0	79	0.150195	0	79	-0.109911	0	79	0.00176594	0	
80	0.536066	0	80	0.577689	0	80	0.225473	0	80	0.181575	0	80	-0.159063	0	80	0.00282706	0	
81	0.612431	0	81	0.631558	0	81	0.184194	0	81	0.200171	0	81	-0.185216	0	81	0.00302256	0	
82	0.664014	0	82	0.683754	0	82	0.151811	0	82	0.217967	0	82	-0.203923	0	82	0.00233432	0	
83	0.780144	0	83	0.774165	0	83	0.0900527	0	83	0.249336	0	83	-0.244674	0	83	0.00226311	0	
84	0.874218	0	84	0.829134	0	84	0.0522278	0	84	0.268632	0	84	-0.276711	0	84	0.00312085	0	
85	0.916851	0	85	0.872381	0	85	0.0330873	0	85	0.282706	0	85	-0.291196	0	85	0.00290024	0	
86	0.936954	0	86	0.880895	0	86	0.0275581	0	86	0.285949	0	86	-0.298201	0	86	0.00310547	0	
87	0.969435	0	87	0.911498	0	87	0.0217428	0	87	0.295446	0	87	-0.308866	0	87	0.00308175	0	
88	0.977322	0	88	0.907587	0	88	0.025957	0	88	0.294074	0	88	-0.311157	0	88	0.00342738	0	
89	0.945841	0	89	0.89032	0	89	0.0522814	0	89	0.287441	0	89	-0.3004	0	89	0.00334869	0	
90	0.928964	0	90	0.871607	0	90	0.0709754	0	90	0.280616	0	90	-0.294103	0	90	0.00353662	0	
91	0.885278	0	91	0.828132	0	91	0.107574	0	91	0.265656	0	91	-0.278615	0	91	0.0042537	0	
92	0.824787	0	92	0.78621	0	92	0.151605	0	92	0.250531	0	92	-0.257376	0	92	0.00464026	0	
93	0.774831	0	93	0.749694	0	93	0.180815	0	93	0.23804	0	93	-0.240927	0	93	0.00357129	0	
94	0.735681	0	94	0.713002	0	94	0.210361	0	94	0.225552	0	94	-0.227177	0	94	0.00418799	0	
95	0.660615	0	95	0.660416	0	95	0.259437	0	95	0.207348	0	95	-0.201602	0	95	0.00452605	0	
96	0.582453	0	96	0.587266	0	96	0.311931	0	96	0.18301	0	96	-0.174974	0	96	0.00468643	0	
97	0.538677	0	97	0.561151	0	97	0.337701	0	97	0.173749	0	97	-0.160311	0	97	0.00434459	0	
98	0.498858	0	98	0.513589	0	98	0.362241	0	98	0.158679	0	98	-0.146995	0	98	0.00458178	0	
99	0.408529	0	99	0.435512	0	99	0.418085	0	99	0.132829	0	99	-0.116579	0	99	0.00466983	0	
100	0.335798	0	100	0.397679	0	100	0.459521	0	100	0.118743	0	100	-0.0916458	0	100	0.0044622	0	
101	0.299453	0	101	0.368654	0	101	0.479928	0	101	0.109001	0	101	-0.0794331	0	101	0.00455187	0	
102	0.247426	0	102	0.332153	0	102	0.508637	0	102	0.0962339	0	102	-0.0617521	0	102	0.00472256	0	
103	0.227783	0	103	0.294798	0	103	0.523252	0	103	0.084487	0	103	-0.054886	0	103	0.00503152	0	
104	0.199382	0	104	0.27479	0	104	0.537724	0	104	0.0770591	0	104	-0.0446093	0	104	0.00501749	0	
105	0.174962	0	105	0.260312	0	105	0.546515	0	105	0.0720376	0	105	-0.0365486	0	105	0.00463283	0	
106	0.150465	0	106	0.249961	0	106	0.549714	0	106	0.0679878	0	106	-0.0282996	0	106	0.0040602	0	
107	0.166833	0	107	0.247869	0	107	0.540316	0	107	0.0673326	0	107	-0.0331126	0	107	0.00440432	0	
108	0.181934	0	108	0.258471	0	108	0.527288	0	108	0.0705791	0	108	-0.0379671	0	108	0.00454777	0	
109	0.213318	0	109	0.27653	0	109	0.498601	0	109	0.0766575	0	109	-0.0489493	0	109	0.0041662	0	
110	0.28261	0	110	0.310888	0	110	0.45384	0	110	0.0885734	0	110	-0.0718914	0	110	0.0052546	0	
111	0.327259	0	111	0.351567	0	111	0.421834	0	111	0.101593	0	111	-0.0871183	0	111	0.00437205	0	
112	0.402028	0	112	0.398133	0	112	0.369953	0	112	0.117995	0	112	-0.11339	0	112	0.00473896	0	
113	0.46595	0	113	0.434484	0	113	0.335235	0	113	0.13036	0	113	-0.134659	0	113	0.00533077	0	
114	0.537378	0	114	0.469402	0	114	0.295684	0	114	0.142768	0	114	-0.158666	0	114	0.00556141	0	
115	0.626215	0	115	0.526158	0	115	0.245605	0	115	0.162572	0	115	-0.189765	0	115	0.00611841	0	
116	0.712158	0	116	0.591995	0	116	0.19815	0	116	0.185	0	116	-0.219958	0	116	0.00622082	0	
117	0.763433	0	117	0.626994	0	117	0.173569	0	117	0.196748	0	117	-0.237232	0	117	0.00633843	0	
118	0.797973	0	118	0.657764	0	118	0.155057	0	118	0.206909	0	118	-0.249382	0	118	0.00539095	0	
119	0.856588	0	119	0.6757	0	119	0.132383	0	119	0.213979	0	119	-0.269389	0	119	0.00597605	0	
120	0.887645	0	120	0.715916	0	120	0.12001	0	120	0.226618	0	120	-0.280188	0	120	0.00609782	0	
121	0.899049	0	121	0.713146	0	121	0.120195	0	121	0.225774	0	121	-0.283985	0	121	0.0057982	0	
123	0.89949	0	123	0.696587	0	123	0.137239	0	123	0.220106	0	123	-0.283558	0	123	0.00687754	0	
124	0.891927	0	124	0.711882	0	124	0.144857	0	124	0.22375	0	124	-0.280611	0	124	0.00682287	0	
